var1,var2,var3,var4,var5,var6,var7,var8,var9,var10
0.8529930575394248,0.3928906504340419,0.6861563157612091,0.09831314254007062,0.8840190690085926,0.7968299359493023,0.9341439226921184,0.11209700940549916,0.7952004761121969,0.6386639601050245
0.5604601407140151,0.3190964609204484,0.34235138382719277,0.7319076004205763,0.8285389111332179,0.12827123435965782,0.638573362413592,0.5937113219154044,0.204193854752025,0.8908515356214478
0.5198568785532407,0.3050651293419592,0.9403756165197529,0.05507847751473682,0.10252862107064009,0.6388366993388443,0.9314676282376019,0.4950372487259642,0.5591983159381861,
0.24150455987738684,0.11886644211318009,0.19655191086148227,0.6703176023360274,0.019216170099107255,0.1334185717485884,0.9023309248175743,,0.9475024263221651,0.0024250553758583537
0.26813405534188295,0.9275716982395693,,0.04560233914285927,0.6447664581103747,0.7418148959495587,0.5088604534501326,0.8729968998057879,0.30969385900511814,0.679500417710633
,0.35306544678031815,0.9162379195858376,0.6763728057697066,0.36323573591365077,0.3162866106832867,0.0850420405778779,0.06863060204780014,0.33496038773411896,0.694511228850458
0.2600109237590237,0.32706788326919134,0.9775535890428948,0.6862756510829032,0.9288936133206507,0.7793488918156918,0.589813695176144,0.014685759074487437,0.7652994119766939,0.8957009299057671
,0.28062119939955665,0.7167943959567281,0.8143519937401739,0.12184315656401346,,0.8850127235828111,0.20001426596795213,0.3079304988832978,0.9147218702309013
0.797230437521877,0.5551778342416789,0.08344279735836058,0.8006555450322573,,0.1481276782447415,0.08555727046989758,0.11498549745708786,0.31716387029198545,0.005784883947392294
0.7530627765771954,0.7185808574335365,0.8331086012550019,0.5366840910017491,0.8563071385285369,0.4954781671764057,0.3837221978764347,0.23897880131214622,0.5820460172318482,0.5970095912411596
0.44094345824910974,0.5542811642722324,0.10243179585704676,0.9512989847762202,0.017315808673512345,0.23713071099235683,0.5307189032419598,0.7382715597715909,0.7465358556323195,
0.9969077971496743,0.10043958196949254,0.35946755003384345,0.08837164191616065,,0.7916754194364322,0.009178861208436806,0.17953638283663975,0.04565119175509469,0.11863413920034527
0.24728168437162712,0.3460351933750164,,0.27792339014823975,0.21708607828908288,0.9383529055615312,0.6603121081914602,,0.7963765113043572,0.5630004364893973
0.6649341070083,0.4041124791480476,0.8248887065222603,0.3580727840743312,0.16813790958511543,0.5252504196993737,,0.09237397946139703,0.15727172340335438,0.3794391617401073
0.18167942907455104,0.5450761149840465,0.42489784739056013,0.13177373140252058,0.6543163197223292,0.02574666017732874,0.1011526241614179,,0.15744576395887666,0.5756169865794095
0.5778546452749076,,0.07414402378331642,0.3458598879339001,0.5251950942100088,,0.6772565741492351,0.7339781900738555,0.6107194588803455,
0.8797062697088878,0.17666492237976916,0.19270443361519862,0.19117441424312254,0.9078780558393961,0.9724717131215969,0.12294297143965083,0.4928458288578128,0.9513169748874731,0.6537637874789385
0.6425709941957177,0.6804307285587916,0.5892938278015893,0.19061572381703906,0.707776885620148,0.5687543316753072,0.9418033487586356,0.5696143926932078,0.012323330636508034,0.28226938252367795
0.3114183566668961,,0.2431285114601235,0.6140280277577199,0.5651524006815046,0.9768383768676198,0.7378244062089241,0.42742111879135125,,0.43686842748787824
0.18911006917085849,0.7314919170747074,0.45230363495328596,0.5649586478589032,0.9872093675487915,0.8923964587264313,0.09204452752841152,0.8679265530349828,0.8481954263846855,0.4819746101173885
0.894343156460617,,0.8023761412400852,0.991897522008927,0.9334000562461024,0.9999471756758292,0.31012384599500875,0.49788835182955116,0.4611230221780749,0.3710372229627933
0.7869261857216505,,0.7225590733866584,0.4715815087515284,0.06878329237853853,,0.2951621100913462,0.8861502139467528,0.09530836584542335,0.6416691818923383
0.535034924285326,0.26222963821517065,0.8413661735939891,0.5327694026353458,0.025777953108072627,,0.9542313524314706,0.7442885276752897,0.1267352070628891,0.10326487154132069
0.4258291259186757,0.3941012758745688,,0.3123530358883446,,0.9767950538284934,0.6883889122455853,0.9912578642389028,,0.9416224806001336
,0.40097045971629897,0.5073239099071144,0.7680800360450429,0.742111648413607,0.062324582944636164,0.8773923256446458,0.14972925892454536,0.4808792725321468,0.8414145003477101
0.15087118237356423,0.40533519659221573,0.5097988632740836,0.23076349170546484,0.7450230041075817,0.23272278731371532,0.8004266989816393,,,0.7995407018509719
0.89562128762717,0.03863014997613212,0.03004366172704609,0.6951290143413518,0.604160380309698,0.23755549390483843,0.4908636588432437,0.100510209884906,0.8834070834179738,0.7883891724986863
0.2362030593494976,0.46622460536838484,0.3963683503905634,0.296012848474133,0.037790390875541924,0.7407385129126935,0.4131716935990073,0.04678738840041807,0.43926987500286463,0.3917935116955409
0.9799314872282502,0.2716817236624782,0.3739569550109637,0.7458192941638822,0.06650612773689146,0.7414228974136712,0.723052605987345,0.8354376836383711,0.8795331444318334,0.40665897413574137
0.8932833968899777,0.6705712753186539,0.7239950638843254,0.24654212677589893,0.8612870584624687,0.6248199770490905,0.4364567960286547,0.07118692486379519,0.4585248946603321,0.9976190824225607
0.40751055161731,0.357484935313759,0.8441324015032464,0.3278138652784115,0.16501938099636193,0.29630950478642326,0.9990649083087279,0.52248839006891,0.36833166803846296,0.8163851157276748
0.5597944040509626,,0.7038932249118298,0.5161260425745974,0.7756333387115188,,0.17645113628848252,0.6656847476265514,0.30044832617177986,0.0020326288821164162
,0.4962134593867442,0.5248501120260658,0.04512778427498143,0.8727177909176609,,0.7704680497715473,0.26473492306824487,0.7528957794213007,0.6399757501919648
0.4513812197199617,,0.9076995789871241,0.3770576825133023,0.17371226847439203,0.37014893067483334,0.7256291215217612,0.1214474616082184,0.6378210458580336,0.7128615743389178
0.8965315496309707,0.8103732935852883,0.3326151664736454,,0.11984829153443322,0.30890739248113075,0.291162211655858,0.22761284452687602,0.47603652025913934,0.2434088199383665
0.11026805139444662,0.5055549288984498,,,0.9538127796085352,0.4771186758449686,0.7915889936431701,0.8236489087936284,0.13653878509455808,0.6037001718498981
0.2857889969484977,0.4914928473372018,0.007585737575743767,0.23170145133971032,,0.27475111509955963,0.6581237768200895,0.05345242630413116,0.17056900747075998,0.9004468895478318
0.3938650642425555,0.815767335321986,0.5218899763641317,,0.7024363864718397,0.9501749946611779,0.24764733525036609,0.8023279439516482,0.37835936120503244,0.013262543039919472
0.28956311066867,0.5229818204940829,,0.0754589540040772,0.6429656727399626,0.49116844641552215,0.8166605040244415,0.15187452619181196,0.19628610759947573,0.19906035896274665
0.6828972520995462,0.12118883628857802,0.5105418272780569,0.41001708280696847,0.2766175350294422,,0.18273999987156253,0.25688236225853656,0.05424345531894681,0.7750565965919675
0.6262673459102125,0.4847835280172217,0.6398928834650054,0.8264397150131969,0.9545348105569184,0.975254329895126,0.5486076573553434,0.7248247024085056,0.21866539109721606,0.1855126254860292
0.9147679591062042,0.8001372262533086,0.229485569329981,0.723756305124193,0.7410086192978551,0.672699476594939,0.030033794757755694,0.720430472627079,0.12264290203662642,0.16472238941993644
0.9821424895063318,0.6726348654451937,0.26307372267350426,0.598880605201228,0.3923979436863404,0.2729454552896933,0.44039273437896387,0.1686012648729599,0.38196933654856835,0.9188336682294084
0.3186467795084622,0.8431795493312062,0.7263633392488614,0.28808534051833745,0.40154653104329086,0.169034302345638,0.9389106094091462,0.8614733005768537,0.4824331518223579,
0.2518535559966344,0.7857277573648666,0.13354272273568635,0.37885648877517275,0.08869176312003935,0.08364013496296518,0.49246947782451733,0.6406249619267024,0.05354583988236239,0.5288091214736107
0.31139825957819045,0.012567023579632464,0.2020701603652727,0.7041003721042572,0.8946913089918535,0.7840223806713026,0.08293793156236595,0.5916999641201885,0.6267365623545972,
0.37973189047260947,0.10228328129103115,0.30529636494746915,0.879309562214054,0.46045342831896474,0.6188984933900888,0.7446889353398441,0.9163576839647832,0.6407179118754887,0.6840220389358177
0.7362260384054278,0.6054146937877785,0.19055692694393267,0.22776352589853643,0.37422611425540087,0.19711146773324073,0.7455724905225143,0.6616194821936391,0.7352182222638313,0.3903357216457607
0.474398486684112,0.37071074693520156,0.38029511950456274,0.2656000711016767,0.040544673566665246,0.15612449194656697,0.5399662493431365,0.22995994580733492,0.7581644901785983,0.7582027240972182
0.14422426860826443,0.05621964778269828,0.20422705908768013,0.9012500185157525,,0.6461874938556927,,0.9235643637584574,0.6171048814883292,
0.31262840328390795,,0.5306102515031061,,0.8077991006456211,0.6949578140308069,0.9921485792388628,0.30297187979896034,0.8601305729252344,0.1510968315384249
0.9172570294096307,0.11320226990639415,0.7917785970634216,0.7828865141843411,0.007646821705538875,0.5088207077514031,0.2813481282665994,0.9067125858167748,0.5674053423006098,0.37121370321844716
0.381915052752535,0.7115363072317306,0.6673206054934305,0.43590426945131056,0.7229813455288452,0.019955276848743986,0.2267736553713453,0.22308407328473034,0.8055264589105504,0.9300354630350945
0.6714035831322176,0.9924631810889157,0.1571658689748744,0.2815879854997737,0.6656821174609193,0.4566397619177949,0.6096975917337013,0.42163041367411236,0.817009546081088,0.11906861505187327
0.8223847413258869,0.665341921640676,0.030962014540730998,,0.20069853205087007,0.39868977668746075,0.7803390702897736,0.6771591514427234,,0.6004840911045909
0.5501125948613017,0.06959674264338622,0.994978055330552,0.5802920111538712,0.28610118147210994,0.1750791452832009,0.19382752794552027,0.6442711769015125,,0.4562584094196044
0.6070040850573667,0.8357458261397127,0.6475979900915951,0.15434345299381902,0.6389932665833828,0.7183542495566779,0.8835131783123445,0.9851805574798024,0.7945427276568419,0.31769128357938536
0.8667672607342457,0.8714498932732448,0.1547707201633075,0.9184399217907308,0.4959787913782603,,0.8078127535212918,0.1906762580204201,0.5530800507650865,0.15269630119167388
,0.8381000547085465,0.42598503066953397,0.40800905799806075,0.7332295794819526,0.10755094140240529,0.74963558843073,0.8130703539638368,0.16312987680804736,0.44037821337935135
0.9346801201790901,0.5945446707364657,0.363680892381011,0.39665487187615067,0.7848557924506723,0.10375803829957242,0.25774737227446387,0.1930649247505407,0.3473020495173378,0.6107972410198043
0.6120302494287334,0.5954520676172775,0.580798447853151,0.21413279441545485,0.725950944132627,0.6525749830595575,0.9415378890004957,0.2845522701942622,0.19987468498911776,0.5138104988952322
0.35326585892893014,0.17589654641199892,0.008152363747143121,0.3157654533262435,0.45027938512597965,0.7755048700053301,0.9295109844826753,0.7578075462374029,0.19666904404202135,0.09205962392104705
0.6392595446541645,0.7090856971833632,0.8510593112793724,0.34684185979813065,0.43067940239039004,0.7002333070412964,0.2982442255068598,0.9411211089004922,0.6269858671481905,0.7343459751197231
0.9311539484758953,0.3850183826517345,0.6540074234530429,0.08116852493011673,,0.8763888692982351,0.870761852330067,0.7886957582809692,0.9820384643269403,0.29061034029811317
0.04611097546262155,0.8362762007959822,,0.7277019498521665,0.3595376770662936,0.154519033634141,0.8969230378174079,0.3816918161350661,0.4727493916534151,0.5965854779502132
0.792691428622305,0.26410378759373276,,0.7941953989371308,,0.5318378510689452,0.48017311104983673,0.7712781516669642,0.9764470842723473,0.705488256641519
0.23902160573358677,0.12132565449879296,0.18083914709309146,0.3412599800880547,0.3307705646539383,0.5469423946555362,0.07037340082714794,0.6510891728035558,0.33605941167638176,0.2968059776080201
0.8216360543110548,0.7413164252472828,0.7073273034626913,0.5820261948145465,0.5056603250590648,0.7920026755389902,0.8967461903739118,0.30460358883059824,0.6222331465992426,0.7148124737081226
0.7817664035710595,0.30789897820315915,0.7098308618379604,0.18226859834753206,0.8812380159934274,0.8220172969044364,0.0735303838900101,0.9306460041912972,0.43976058021805975,
0.665251647061661,0.4724254922091221,0.4062950724062745,0.9469240193028753,0.32148196830590936,,0.8940508111771639,0.5315417305140397,0.8460525417225442,0.45452223664096514
0.18487432322221786,0.018317508967511498,0.11961328903336499,0.19102843324784935,0.05152672167562078,0.9369687961313242,0.7668392607479272,0.9242740556495394,0.20521952763423068,0.7678747524009288
0.14741776702777887,0.618856824948287,0.17211151915588518,0.2721503390754808,0.8924480819654007,0.5377538807427358,0.12068806815471422,0.2924479644298099,0.3844645632893844,0.946734530233383
0.7671084370659511,0.9294913177284885,0.8593015572061989,0.24319827410437234,0.17149738855470475,0.49509845856720014,0.6763853478188867,0.7153462111308031,0.8604236169296925,
,0.47939930612618764,0.41795787611673074,0.46524992183403724,0.07021499200779102,0.17270220281724868,0.6348094154435389,0.6375661747564547,0.6669028020791364,0.1323983433256929
0.7520616164796088,0.550020338410737,0.4363496182068568,0.22391999759665093,0.2889222378541797,,0.08386582334028225,,0.21284845051889612,0.1567646661176355
0.1865681547038215,,0.6573793066982033,0.18854594614112907,0.6337859194567043,,,0.19741706670403536,,0.8333551845742625
0.6824529330710042,0.10388386844567354,,,0.9530871906604401,0.9313663303164255,,0.05140627795982933,0.8188826485508992,
0.3715202052673565,0.41217379628631357,0.8654229681294128,0.28514305944455787,0.7673671825202544,0.4376288119036391,0.8791015294845161,0.7211331051557085,0.02225950100129581,0.39448380692152163
0.5508632915473018,,0.9252031952605567,0.9545939053509035,0.6936155197477323,0.6623876714152501,0.7969710800960117,0.9035557635692445,0.636769209433775,0.971644949878393
0.5386344669774646,0.9295292344904958,,0.4962831657845642,0.7994634282142401,0.14087973670756382,0.45532145869337604,0.8094986768908626,0.6494702458549401,0.7254141105572792
0.9474634586680505,0.9504189509083009,0.7499408567874067,0.9012223751340348,0.21985248394077983,,0.06384177651293232,0.8459491180234929,0.8618353050549393,
0.8053776913727977,0.955949238104382,0.04442277676795281,0.16538014017524882,0.7738450345439446,0.9852677841924,,0.05752496433928811,0.9824527393304081,0.26916437641172375
0.23917339457673925,0.88752925806413,0.06551808153445315,0.3640570414108877,0.6662390850058515,0.27000712378879477,0.9677014003426072,,0.4634448534281962,0.12506264734003814
0.18294607669275142,0.935091345165849,0.32819367827765766,0.3198963805744597,0.9245644863994156,0.6892347498117369,,0.5981846143346581,0.6244543686076031,0.280154237691015
0.5723811301825915,0.9502891855789655,0.15821226020426948,0.664339284159326,0.6994652255361999,0.8840549557006114,0.5273360939846,0.5777564791772457,0.5534676823700422,0.5673466939127104
0.6068072068667447,0.7535608971738726,0.930024659698626,0.8212061158204917,0.1897402361405377,0.2545156960669397,0.8109596700669265,0.6413996443338885,0.4115152805792901,0.15175888224802703
0.20258660504590997,,0.12435066554376695,0.4449021462051326,0.9885430047358145,0.9692790045657421,0.510630852495542,0.27201055133135643,0.7058566648363949,0.8336528653078611
0.3140371523193678,0.3244110589539212,0.020139737583015793,0.8652035108603169,0.34699809467467924,0.864912511351874,0.2926519388802854,0.6534871361216288,0.5119450059143442,0.7453622661230527
,0.2910169614105502,0.2570916228873664,0.9920898659716345,0.9332065473040817,0.07098677789380081,0.1886820851866463,0.8227637522463246,0.40011529678619084,0.1726557398336276
0.6283093053020997,0.7330155125756285,0.8964735080452267,0.6694395106301696,0.8692144229477013,,0.2416190052854017,,,0.20481348404624378
,0.5197220217672366,0.35523478095757643,0.5961198926828113,0.6300867941750393,0.9791392257603365,0.9482802215752593,0.022283411140872955,0.7241779291627772,0.9367956810644911
0.0406324125075167,0.35818439308713435,0.7108780809653401,0.5467813538800473,0.6332993407418837,0.4920212242163352,0.7815602598136553,0.9108231112652531,0.5172310621843662,0.18433808230380455
0.13820199306271863,,0.22095468584811817,0.6777674942484843,0.3562620686215463,0.17178124618115764,0.8721245676237773,0.6366865023389756,0.974665651920804,0.2004869633280908
,0.26243123102258137,0.2545618337896153,0.24796050226365718,0.03216752931696354,0.23850392599759462,0.24287251979515756,0.03428409222789519,0.6498076416301523,0.6825409609351722
0.9061785962752493,0.7292157283531822,0.24862386786806456,,0.13573050343010606,0.386907904101607,,0.4309926132858012,0.41449887853175116,0.17132622034209566
0.47570924772936496,0.7827624880015434,0.9200726163576882,0.6130819591418774,,0.22783647310266097,0.14065691008322379,,0.017291360756871432,0.8923919433531994
0.08039240110602852,0.7120918545851478,0.3939132172416142,0.5839245578512244,0.8308360445821394,0.6934415411271799,0.6171217546691161,0.02402398351573265,,0.47781244434847214
0.8711703823712598,0.7664156703029068,,0.2810936807969934,0.772791174461376,0.723185402708157,0.8201870830599179,0.57281558358789,0.8387730155763355,0.03919760075103029
0.24537153951049784,0.3099503672772086,0.9866652201033926,0.7342136079828948,0.8983624544012441,0.7803109882140034,0.97538335044921,0.025761130578637714,,0.7832029692037142
0.7941363909028244,0.5665566921832483,0.42366911790894046,0.7125795225588089,0.6883098991465348,0.4587073415271543,0.6740054048612899,0.7771796069586923,0.01758246248043871,0.7570149619820482
0.9099330127060045,0.5850050396295278,0.6505471595114096,0.22604140601394596,0.15432922298827534,0.5747772718391635,0.5867734105568996,0.5049766346478901,0.5081909392137766,0.17667946409765123
0.5062683330498308,,0.9549141737814973,0.6599515377596868,0.08897454903222979,0.27068808127346067,0.21940176745260365,0.10807866250840426,0.5477452929822768,
0.14679221258946074,0.9117741455873969,0.3988111372574389,,0.06578087426990098,0.214211800348033,0.7430921466289382,0.8885793941806783,0.31722439534232383,0.8630619871643214
0.18397020283821486,0.8277243352027834,0.16255318699802812,,0.7327679142922873,0.8123822912077537,,0.7085197384971195,0.5714579176449627,
0.9301832234903661,0.8806841474976921,,0.5763759992329993,0.8594126194917991,0.9599100103728145,0.235320376377245,0.7102518732153301,0.745692343729842,0.29453880307209224
0.9846028807653409,0.376120719680753,0.09055058756515866,0.7743556568024026,0.21697651341521496,0.6206554617178245,0.46101729845919726,0.6921773105283399,0.6077042884417921,0.7773351594646635
0.7923074149443536,0.8101520653137476,,0.18333486395649212,0.33339445095039,0.38073701704133456,0.12331407055958865,0.8709400328653252,0.11024176118186368,0.8674384471380917
0.916615617224725,0.047924879301716294,0.5168639239738264,0.28379329849496915,0.06711746788504613,0.36299899357332965,0.019687222029866946,0.7228579730985788,,0.8723718468283727
0.17983633837773494,0.6716621818675395,,0.32500071467181535,0.4859609795525487,0.6547982717646877,0.6548930259885435,,0.9445708796137293,0.9878865450744047
0.9845989982328828,0.3411148444040538,0.9900802291519244,0.865542392763858,0.37517533339129383,0.9488534473032175,0.8377868475276858,0.1538572255186451,0.9584813550037131,0.04595250248340166
0.745186210600398,0.8421774569783871,0.653944456463327,0.844674589866299,0.3945980777087782,0.754812117838227,0.39616309806182193,0.34085447726402096,0.045184698213326824,0.7868026323228389
0.412205601512705,0.622640472626288,0.8312212065065071,,,,0.12775642969399603,0.7913661689627028,0.45368442380218865,0.9349569416500974
0.044779273044717294,,0.9652257088256523,0.6628626160566351,0.545269879061214,0.014679873761479056,,,,0.5168686217206435
0.7003995679719226,0.4145405528407554,0.894143983743713,0.3334426921661202,0.5648854074216278,0.8511345962269364,0.5394113210878787,0.6841939065972947,,0.1531926145334096
0.12734431149698133,0.19756065031522874,0.6101916202078067,0.5110286835975304,0.15202089754505033,0.9140989992666313,0.0077074906159739776,0.5857094278267807,0.0876801795387645,0.029653505233767197
0.9862745413296434,0.6747955178846431,0.5253723812423672,0.053553548889628044,0.9624175070030313,,0.6376179338231835,0.781202346841369,0.8071875781702185,0.704727847350526
0.30148624027446,0.9547759242981543,0.29264154926569874,0.9898031662961048,0.6475450515522454,0.7227940594429928,0.20494983110151888,,0.8761149144142519,0.8923561699348744
0.21721042864900542,0.028532647562615976,0.7736288687783768,0.9196509157697992,,0.19964409011524886,,0.9490398431166945,0.829149707846932,
0.22729073702936864,0.8529665596919409,0.5746578450793763,0.6210678941619219,0.7316856585178679,0.3920532627579243,0.183039685279067,0.9856906465823698,0.977212922150739,0.6858738941940373
0.5966021420526705,0.1798753889424407,0.49600385030375305,,,0.2962559738266034,,0.4670170719258029,0.13889174734450094,0.582829362164074
0.3485464538328701,0.49672297037477464,0.5088004700912742,0.2512192698362449,0.9710692096944975,0.056991446985218075,0.7555338521786847,0.8072357099695757,0.757416664040052,0.9681868650288953
0.010292818846795337,0.9257541993562942,0.26065718216139977,0.15889897722310753,0.9035797081831523,0.38529161396681166,0.5814230507369298,0.9371814247729531,0.44093009485531653,
0.10855264784903573,0.6782791760276382,0.09617656460173363,0.448225186204527,0.3537521349175782,0.4430356884746067,0.31374043559864495,0.920997223597217,0.958315113548753,0.1380657823556244
0.8597929976220163,0.11829274102991127,0.5506648641163965,0.661135712606718,0.9432881385145495,0.7068377591173524,0.15700244716006462,,0.08803578366573694,0.2849688551840095
0.10447114282135928,0.027338186089331695,0.08551963714277455,0.8425093601840412,0.6420981767499547,0.38782742319254215,0.5439101374594475,0.5029344525650854,0.6707886805021338,0.472680855636896
0.6175614978348862,0.09892666196254196,0.2545324676623396,,0.5290112381196136,0.8317249441576616,0.6616206699540835,,0.5464850010899861,0.529808009246382
0.917967638515231,0.7504778424537351,0.15534584354945813,0.2295023993416433,0.1324791818081369,0.30523331172627355,0.9918376431040262,0.8032890861850362,0.25200735317761946,0.6132458074343853
0.9268952787868693,,0.2659909570184582,0.7454898378359,0.7669843061676942,0.5495813002609626,0.655221198315392,0.49541183157815694,0.742506745136193,0.7118165262533631
0.03824315516792953,0.3082516291046581,0.9620304936936807,0.06471768700533465,0.7242479439730635,0.8102549235152146,0.31877865784802906,0.5617964854759586,0.9437865558820456,0.2843022911050357
0.35049794168505555,0.030051139874288868,0.635197118623317,0.8908008162211812,0.7897848512451067,0.3096896518182858,0.28941171811602073,0.29010794821702335,0.7252127900781933,0.4105188341417181
,0.4430265475153361,0.42805432184802283,0.3946007366724088,,,0.10167966995252664,0.9059618724708095,0.3400044549504555,0.23402172513914044
0.44685058671612177,0.5344595018791499,0.9060898847992523,0.7077673423878238,,0.48292382455862026,0.6122098608114618,0.47373011586932323,0.40298364819114907,0.3768457057064575
0.22007007278128654,0.043834990161484955,,0.9993262680804011,0.035068055975127965,0.5466307945169915,0.3059967061758718,0.711348087246435,0.6576461499135602,
0.41798745323489217,0.4515490762145835,0.6211447809275085,0.8373000832470272,0.6998001851453818,0.3782578279072015,0.8492898138196914,0.3098576162060255,0.2236772787950685,0.8184188738658111
0.6293003771210742,0.02871375211539362,0.3676601761633401,0.5558409934571232,0.926462313950072,0.9134756771926926,0.4516207771668992,0.34935191585525094,0.8843170996939435,0.17375289609536315
0.8047061694925122,0.27504798133430186,0.4782435570718663,0.9486658875470633,0.8223531016241002,0.6077979218822214,0.0890368916432398,0.5113414663410498,0.17744627898755105,0.7995177225864916
0.42559681394022186,0.5212335977354862,0.994134827149311,0.05546091797757835,0.39385597366900527,0.6952267441164202,0.047649985041308573,0.4584138199475435,0.48565319519155725,0.40814401929215405
